session,barIx,companyId,longTerm,shortTerm,longTermUncertainty,shortTermUncertainty
17837,33,3,4,1,4,2
17837,36,2,4,2,4,2
17837,37,2,5,2,3,2
17837,46,3,-4,-3,5,3
17838,0,0,1,1,5,3
17838,17,1,-7,-6,3,2
17838,18,2,0,0,1,1
17838,22,3,4,2,6,4
17838,23,0,5,3,4,3
17838,34,3,3,-2,3,2
17838,46,2,0,0,7,5
17838,49,3,7,6,2,1
17839,3,0,3,4,6,4
17839,7,1,7,8,2,1
17839,8,0,6,7,3,1
17839,10,0,5,4,5,3
17839,27,1,8,5,2,3
17839,29,1,6,5,4,3
17839,29,2,3,4,6,4
17839,31,3,5,3,5,4
17839,35,2,4,5,8,6
17839,36,1,6,4,4,3
17839,36,2,4,1,6,5
17839,42,2,6,6,3,2
17839,43,2,1,0,7,5
17839,43,3,7,8,2,1
17840,8,0,2,0,4,3
17840,11,1,3,1,5,4
17840,18,1,-2,-4,3,2
17840,21,0,-3,-3,3,2
17840,22,2,-3,-5,4,2
17840,26,0,4,2,2,2
17840,29,3,3,2,3,2
17840,34,0,-3,-4,5,3
17840,42,1,5,4,1,1
17840,46,2,0,1,6,4
17840,49,0,5,5,1,1
17841,1,0,-3,-2,5,3
17841,5,1,-2,-4,4,2
17841,7,2,4,2,4,3
17841,9,0,0,-1,7,5
17841,17,2,0,0,1,1
17841,22,3,-3,-6,4,2
17841,35,0,5,4,2,1
17841,37,2,7,5,2,1
17841,43,3,6,5,3,2
17841,46,3,0,0,2,2
17841,49,2,4,6,3,1
17842,2,0,-1,-1,6,5
17842,3,1,-4,-5,4,2
17842,27,2,2,0,5,3
17842,28,1,1,0,2,1
17842,29,0,3,2,4,2
17842,34,3,0,0,1,1
17842,35,1,0,0,1,1
17842,38,0,2,0,6,4
17842,38,1,-4,-3,6,3
17842,40,2,0,1,7,5
17842,47,0,-1,-1,6,4
17843,15,0,3,-2,3,2
17843,15,1,-5,-6,4,2
17843,17,2,1,0,5,3
17843,18,3,4,1,4,3
17843,28,1,6,4,2,1
17843,31,2,-4,-3,6,3
17843,37,3,5,6,2,1
17844,2,0,5,6,3,1
17844,5,0,-2,-4,4,2
17844,8,1,7,8,2,1
17844,13,2,6,7,2,1
17844,13,0,5,6,2,1
17844,16,1,8,9,2,1
17844,24,3,4,3,5,3
17844,31,3,-3,-5,4,2
17844,32,1,2,-1,6,4
17844,33,3,3,1,7,3
17844,34,3,7,8,2,1
17844,43,1,6,7,3,2
17844,43,0,1,1,5,4
17844,47,1,-3,-4,4,2
17845,6,0,-5,-4,3,2
17845,15,1,-6,-7,4,2
17845,19,2,4,3,5,3
17845,28,2,6,4,2,2
17845,46,0,-7,-8,2,1
17846,17,0,3,2,4,2
17846,20,1,7,8,2,1
17846,23,2,-5,-6,3,1
17846,29,1,-7,-8,3,1
17846,34,2,6,5,3,2
17846,38,1,-6,-5,5,3
17846,43,1,5,4,4,2
17846,45,2,3,2,4,2
17846,46,0,-5,-6,4,2
17846,47,3,5,6,3,1
17846,48,0,0,-1,7,5
17847,6,0,7,8,2,1
17847,9,1,8,7,1,1
17847,15,2,2,1,3,2
17847,15,2,-4,-5,4,2
17847,26,3,5,3,4,3
17847,32,3,0,0,1,1
17847,35,0,7,6,2,1
17847,42,2,-3,-6,3,1
17847,43,2,2,1,5,3
17848,1,0,5,2,4,3
17848,11,1,-4,-7,5,2
17848,13,1,-3,-2,3,2
17848,14,1,7,6,2,1
17848,15,2,1,1,6,4
17848,28,1,1,0,7,5
17848,33,1,-3,-4,4,2
17848,38,1,6,7,3,1
17849,3,0,-3,-6,4,1
17849,6,0,-5,-3,3,2
17849,11,1,-6,-8,3,1
17849,11,2,1,1,5,3
17849,12,0,5,3,5,3
17849,16,2,4,2,4,2
17849,21,0,0,0,1,1
17849,30,2,4,2,3,2
17849,35,2,-5,-4,5,3
17849,40,2,0,0,1,1
17849,41,2,-6,-7,3,1
17849,45,3,3,4,2,1
17849,46,1,-4,-6,4,2
17850,2,0,6,7,2,1
17850,17,1,5,2,3,2
17850,21,2,0,0,1,1
17850,26,0,-4,-6,4,2
17850,26,0,2,1,6,5
17850,27,0,7,6,2,1
17850,28,3,2,1,6,5
17850,30,1,5,2,3,2
17850,33,2,7,6,2,1
17850,37,0,2,1,3,2
17851,24,0,5,6,3,1
17851,25,0,3,1,5,2
17851,26,1,7,8,2,1
17851,31,2,-5,-6,4,2
17851,36,3,7,8,2,1
17851,40,1,5,6,3,1
17851,42,1,1,0,6,3
17851,44,3,1,1,7,5
17851,49,0,-5,-6,4,2
17852,5,0,-7,-8,2,1
17852,8,1,8,7,2,1
17852,12,1,6,5,2,1
17852,32,2,0,0,1,1
17853,1,0,5,6,2,1
17853,3,0,4,5,3,1
17853,4,1,2,3,8,6
17853,15,0,1,2,5,4
17853,16,2,-4,-5,5,2
17853,18,2,-5,-6,4,2
17853,19,2,3,1,4,2
17853,25,1,4,-1,3,2
17853,31,2,-5,-4,3,2
17853,32,0,3,2,7,5
17854,5,0,4,3,3,2
17854,5,1,2,1,4,2
17854,13,1,6,5,2,1
17854,17,1,-3,-4,4,2
17854,18,2,5,6,2,1
17854,24,2,6,5,2,1
17854,31,2,3,-1,4,3
17854,32,2,-4,-3,5,3
17854,36,2,5,3,5,4
17854,36,3,0,-1,6,4
17854,36,3,-4,-5,3,2
17854,38,0,4,2,4,3
17854,40,0,1,0,7,5
17854,44,1,-3,-4,3,2
17854,47,1,2,0,6,4
17855,7,0,-6,-7,2,1
17855,14,1,-4,-5,3,2
17855,20,2,4,1,5,3
17855,30,3,-6,-7,2,1
17855,36,3,0,0,8,6
17855,39,0,7,8,2,1
17855,46,0,-3,-6,6,3
17856,5,0,-1,-2,6,4
17856,10,1,-4,-3,5,3
17856,16,2,6,5,2,1
17856,21,1,-3,-4,4,2
17856,26,2,5,4,2,1
17856,29,2,5,4,3,2
17856,35,3,5,4,3,2
17856,38,1,1,1,5,3
17856,38,1,3,2,3,2
17856,38,1,0,0,4,3
17856,41,1,0,0,1,1
17856,45,3,5,4,3,2
17856,46,2,2,1,7,5
17857,0,0,-4,-5,4,2
17857,6,1,0,0,8,5
17857,14,0,-6,-7,3,2
17857,15,1,-1,-1,7,6
17857,26,2,5,4,3,2
17857,29,1,1,0,7,6
17857,30,0,6,7,2,1
17857,47,3,7,6,2,1
17857,47,1,6,5,2,1
17857,48,3,2,1,4,3
17858,1,0,6,7,2,1
17858,3,1,7,8,2,1
17858,9,1,-4,-3,6,3
17858,11,2,5,3,4,3
17858,11,1,7,8,2,1
17858,12,1,8,7,2,1
17858,19,0,-3,-6,5,2
17858,22,0,5,6,2,1
17858,24,0,6,5,3,2
17858,34,2,6,5,3,2
17858,37,3,4,5,3,2
17858,40,1,-3,-4,4,2
17858,43,3,6,7,2,1
17859,1,0,0,0,5,2
17859,3,1,1,-2,6,4
17859,6,0,0,0,1,1
17859,24,1,4,5,2,1
17859,29,1,5,4,3,2
17859,29,2,-4,-3,5,3
17859,46,0,3,2,4,3
17860,0,0,1,1,6,4
17860,5,0,4,2,5,3
17860,6,1,7,6,2,1
17860,9,0,7,6,2,1
17860,19,2,6,5,2,1
17860,29,0,5,-2,4,3
17860,30,3,0,-1,8,5
17861,4,0,6,7,2,1
17861,11,1,-4,-7,4,1
17861,24,0,1,0,5,3
17861,25,0,5,3,3,2
17861,32,1,4,2,4,3
17861,34,0,-3,-6,5,2
17861,41,2,1,0,7,5
17862,4,0,7,8,2,1
17862,7,0,5,2,5,3
17862,13,1,7,8,2,1
17862,25,1,-5,-7,4,2
17862,28,0,8,9,2,1
17862,41,2,4,2,6,4
17862,45,2,1,1,5,4
17863,0,0,2,2,3,2
17863,8,1,0,0,1,1
17863,22,2,3,1,5,2
17863,23,2,-3,-5,4,1
17863,28,1,6,5,2,1
17863,31,2,5,4,3,2
17863,37,3,4,2,4,2
17863,41,3,-3,-4,6,3
17863,45,1,0,0,1,1
17863,48,0,0,0,1,1
17863,49,2,3,1,5,2
17864,5,0,7,8,2,1
17864,7,1,5,3,5,3
17864,15,2,8,7,1,1
17864,15,0,7,6,2,2
17864,19,1,-4,-5,3,2
17864,20,0,6,4,2,3
17864,26,0,4,2,4,3
17864,28,1,-5,-7,3,1
17864,29,0,7,7,1,1
17864,30,1,-7,-8,2,1
17864,32,1,4,-1,4,3
17864,47,1,-3,-4,3,1
17864,48,3,2,0,6,5
17864,49,0,-4,-5,4,2
17865,3,0,2,1,6,3
17865,6,1,5,3,5,2
17865,12,0,4,2,5,3
17865,13,2,-4,-5,7,3
17865,25,2,6,5,2,1
17865,28,1,0,0,4,2
17865,34,1,5,4,3,1
17865,34,0,6,7,2,1
17865,42,0,5,4,3,2
17865,49,1,4,3,3,2
17866,3,0,-5,-4,3,2
17866,5,1,-3,-5,6,3
17866,5,2,1,1,4,2
17866,5,2,0,0,1,1
17866,22,2,4,2,5,3
17866,23,3,-3,-6,4,2
17866,44,2,5,2,6,4
17866,47,2,1,0,3,2
17867,7,0,-6,-8,3,1
17867,10,1,-4,-5,5,2
17867,10,0,7,6,2,1
17867,11,2,-5,-7,3,1
17867,18,0,3,1,6,3
17867,32,0,1,1,5,4
17867,36,1,2,0,7,5
17867,36,0,1,0,6,4
17868,6,0,2,1,2,1
17868,27,1,1,0,5,3
17868,33,2,6,4,4,2
17868,39,3,-5,-7,3,1
17868,49,3,4,2,3,2
17869,7,0,1,0,6,2
17869,8,1,7,6,2,1
17869,10,0,4,2,5,3
17869,13,0,1,1,4,3
17869,17,1,-3,-6,4,1
17869,18,2,-4,-3,3,2
17869,26,2,-4,-3,3,2
17869,35,2,-3,-4,4,2
17869,38,1,6,5,2,1
17869,44,1,3,3,2,1
17870,9,0,0,0,1,1
17870,13,1,3,1,5,2
17870,13,1,-6,-4,3,2
17870,24,2,-7,-5,3,1
17870,26,0,-4,-2,2,1
17870,40,2,-8,-7,2,1
17870,41,1,2,-1,6,3
17870,46,1,-4,-3,3,1
17871,1,0,1,0,6,4
17871,2,1,-4,-5,3,2
17871,2,2,-6,-7,3,2
17871,2,0,0,0,8,6
17871,8,0,-3,-4,4,3
17871,15,1,3,1,5,3
17871,18,0,0,0,2,1
17871,22,2,1,0,7,5
17871,30,0,2,4,3,2
17871,30,1,0,0,2,2
17871,39,0,3,1,5,4
17871,39,3,2,0,6,4
17871,44,3,-3,-5,4,2
17871,49,2,-3,-5,4,2
17871,49,2,3,1,4,3
17872,7,0,-4,-6,4,1
17872,8,0,1,0,3,2
17872,11,1,-5,-7,4,1
17872,11,0,4,5,2,1
17872,15,1,1,0,8,6
17872,16,0,0,0,1,1
17872,24,1,0,0,2,1
17872,26,1,6,5,2,1
17872,28,0,3,2,5,3
17872,38,2,-4,-3,3,2
17872,42,0,1,0,4,2
17872,43,2,5,4,2,1
17872,48,1,1,0,3,2
17873,7,0,4,5,2,1
17873,7,0,5,3,4,2
17873,10,1,0,0,5,3
17873,10,1,1,0,4,2
17873,11,2,1,-1,6,4
17873,21,3,-2,-5,3,1
17873,22,0,-4,-3,4,2
17873,23,2,1,0,3,2
17873,32,0,1,0,4,2
17873,34,2,7,6,1,1
17873,35,0,0,-1,7,5
17873,36,0,0,0,3,2
17873,40,2,0,0,2,1
17873,45,1,5,3,6,4
17873,47,3,6,5,1,1
17874,4,0,2,0,6,3
17874,9,0,6,7,3,1
17874,10,1,5,3,4,2
17874,14,1,5,3,4,2
17874,15,2,4,6,2,1
17874,19,2,1,-2,8,5
17874,25,3,3,-1,4,3
17874,34,1,2,1,3,2
17874,42,3,5,3,3,2
17874,49,1,6,7,2,1
17875,2,0,5,6,2,1
17875,7,1,1,2,5,3
17875,15,1,3,1,3,2
17875,15,1,-5,-4,3,2
17875,17,1,5,6,2,1
17875,18,1,8,7,1,1
17875,20,2,4,2,4,3
17875,22,3,4,5,2,1
17875,24,0,0,0,5,5
17875,26,3,-3,-4,5,3
17875,34,2,-4,-5,3,2
17875,42,3,-3,-4,4,2
17875,45,1,-1,-2,6,4
17876,0,0,0,0,2,1
17876,3,1,6,8,3,1
17876,11,2,1,0,5,2
17876,20,3,2,1,8,4
17876,22,3,7,6,2,1
17876,41,2,4,3,5,2
17877,7,0,6,7,2,1
17877,7,1,2,1,3,2
17877,8,1,7,8,2,1
17877,16,2,1,0,6,3
17877,21,2,-6,-7,3,1
17877,24,1,7,8,2,1
17877,29,0,7,8,2,1
17877,36,2,5,3,5,4
17877,37,1,5,2,6,4
17877,42,0,5,6,2,1
17877,44,3,5,7,3,1
17878,2,0,2,2,3,2
17878,4,0,-3,-4,4,2
17878,7,0,4,2,3,2
17878,13,1,-2,-4,4,2
17878,13,2,-3,-5,5,3
17878,15,3,7,6,1,1
17878,17,3,4,4,1,1
17878,23,0,-2,-3,4,2
17878,32,1,1,1,4,3
17878,34,3,3,3,1,1
17878,34,1,2,1,3,2
17878,34,1,1,0,5,4
17878,41,1,5,4,3,2
17878,49,2,6,6,2,2
17879,26,0,4,2,3,2
17879,36,1,3,1,4,3
17879,45,0,1,1,6,5
17880,4,0,0,0,2,1
17880,7,1,-4,-6,4,2
17880,8,0,-3,-5,5,3
17880,10,1,-5,-7,3,2
17880,13,2,-3,-5,4,2
17880,17,1,4,2,5,4
17880,17,1,5,6,2,1
17880,18,2,3,-1,4,3
17880,22,2,4,2,5,3
17880,28,0,6,7,2,1
17880,29,3,1,0,6,4
17881,4,0,5,6,2,1
17881,4,1,1,2,6,4
17881,10,2,1,0,7,5
17881,11,0,6,5,3,2
17881,15,2,2,1,4,2
17881,25,3,1,2,6,4
17881,27,0,-4,-5,5,2
17881,42,2,5,4,2,1
17882,2,0,4,5,3,1
17882,3,1,6,7,2,1
17882,6,2,8,9,1,1
17882,12,3,0,-1,1,2
17882,17,2,-4,-3,4,2
17882,18,1,5,3,5,3
17882,23,3,2,0,6,4
17882,26,0,0,1,5,4
17882,29,1,1,0,3,2
17882,39,0,1,0,6,3
17882,39,0,4,5,3,1
17882,39,0,9,8,1,1
17882,46,3,3,1,5,3
17883,0,0,7,8,2,1
17883,12,1,3,1,3,2
17883,19,0,2,0,6,5
17883,28,0,2,0,4,3
17883,35,1,6,7,2,1
17883,35,1,-5,-6,4,2
17883,41,2,6,7,2,1
17883,49,3,3,1,5,3
17884,6,0,4,2,3,2
17884,16,1,1,1,5,4
17884,22,1,-5,-7,4,1
17884,28,2,0,0,6,3
17884,32,3,4,2,4,2
17884,38,3,-2,-3,5,2
17884,41,0,2,0,5,4
17884,42,2,0,0,6,3
17885,8,0,7,8,2,1
17885,9,1,6,7,2,1
17885,10,2,1,1,5,4
17885,10,3,-5,-7,3,1
17885,17,0,5,4,2,1
17885,23,2,7,6,2,1
17885,24,0,6,5,3,2
17885,31,1,-5,-4,4,2
17885,33,0,8,7,2,1
17885,47,0,-6,-7,3,1
17886,0,0,7,8,2,1
17886,12,1,-3,-7,4,1
17886,18,1,6,5,1,1
17886,26,2,-5,-4,3,2
17886,33,2,-4,-3,3,2
17886,35,2,5,6,2,1
17886,36,2,7,6,2,1
17886,40,3,2,0,7,6
17886,46,1,6,7,2,1
17887,4,0,-7,-6,2,1
17887,19,0,0,0,1,1
17887,25,1,0,-1,1,2
17887,30,2,6,5,2,1
17887,49,0,1,0,5,3
17888,0,0,7,8,2,1
17888,3,1,1,0,5,3
17888,10,0,6,5,2,1
17888,11,2,4,2,4,3
17888,12,0,4,1,3,2
17888,13,2,-3,-4,3,2
17888,15,2,7,8,2,1
17888,22,0,-4,-7,4,2
17888,27,2,1,1,5,3
17888,32,3,1,0,5,3
17888,35,1,3,-1,4,3
17888,41,1,8,9,2,1
17888,46,1,2,1,6,4
17889,6,0,7,8,2,1
17889,8,0,-5,-6,4,2
17889,21,1,0,0,7,5
17889,22,2,2,1,6,3
17889,28,3,7,6,2,1
17889,41,3,7,7,2,1
17889,46,1,-6,-7,3,1
17890,0,0,1,1,6,4
17890,12,0,8,7,2,1
17890,27,0,-4,-6,3,1
17890,42,1,0,0,9,8
17890,44,2,6,5,3,2
17891,0,0,4,6,2,1
17891,13,0,3,5,3,1
17891,23,1,3,1,4,3
17891,25,2,-4,-3,5,2
17891,27,1,2,1,3,2
17891,29,1,3,1,4,3
17891,36,0,2,1,6,3
17891,39,2,5,6,2,1
17891,41,3,6,7,2,1
17891,42,0,-3,-5,4,1
17892,2,0,6,4,3,2
17892,5,1,0,0,8,7
17892,7,2,1,0,5,4
17892,21,0,-4,-7,4,1
17892,29,3,8,7,2,1
17892,29,2,-5,-4,4,2
17892,30,2,-2,-3,5,3
17892,33,2,0,1,6,4
17893,0,0,6,7,2,1
17893,1,1,0,0,1,1
17893,9,2,-5,-6,3,1
17893,14,1,1,1,5,4
17893,15,1,-5,-7,4,2
17893,18,3,0,-1,7,5
17893,18,3,4,2,4,3
17893,19,2,-3,-5,5,2
17893,22,3,2,1,6,3
17893,23,3,2,1,6,3
17893,30,1,3,6,3,1
17894,0,0,5,3,3,2
17894,1,1,-4,-5,4,2
17894,6,2,1,1,6,5
17894,11,2,0,0,7,5
17894,14,2,6,5,2,1
17894,16,0,6,7,2,1
17894,17,2,1,1,6,5
17894,21,3,1,0,4,3
17894,33,0,-4,-5,4,2
17894,35,0,6,7,2,1
17894,36,1,0,0,7,5
17894,36,0,7,6,2,1
17894,38,3,4,3,2,1
17894,47,2,-5,-3,6,4
17895,8,0,2,1,6,2
17895,19,1,7,6,2,1
17895,29,2,0,0,2,1
17895,35,0,-5,-6,3,1
17895,36,0,-4,-7,5,2
17895,36,3,1,1,4,2
17895,40,2,3,0,5,3
17895,41,2,-4,-7,4,1
17896,7,0,0,0,5,3
17896,10,1,-4,-6,4,1
17896,23,2,1,1,6,4
17896,24,1,-5,-3,3,2
17896,31,1,0,0,8,7
17896,35,1,3,4,2,1
17896,35,1,-3,-2,4,2
17896,40,3,5,4,2,1
17896,43,3,-4,-5,5,2
17896,45,1,0,0,6,5
17897,7,0,6,3,3,2
17897,26,1,5,1,4,3
17897,45,2,1,1,6,5
17897,47,0,3,1,4,3
17898,5,0,6,7,2,1
17898,10,1,-5,-6,4,2
17898,12,2,0,-1,1,1
17898,18,0,4,5,2,1
17898,18,1,4,3,3,2
17898,20,2,-4,-5,5,3
17898,31,2,5,2,4,3
17898,33,1,7,8,2,1
17898,34,1,-6,-4,6,3
17898,35,1,6,5,3,2
17899,4,0,4,5,2,1
17899,5,1,-3,-6,3,1
17899,17,0,0,0,8,5
17899,24,2,-3,-2,4,2
17899,25,0,-4,-3,5,3
17899,35,0,-5,-3,3,2
17899,49,3,-3,-4,6,3
17900,2,0,6,3,2,2
17900,2,1,5,6,3,1
17900,6,1,4,2,5,3
17900,8,1,6,7,3,1
17900,15,0,0,0,2,2
17900,41,2,-3,-6,4,2
17900,42,0,7,5,2,1
17900,44,2,1,1,4,3
17900,47,1,6,3,4,3
17901,21,0,-2,-1,7,5
17901,30,1,3,1,4,3
17901,36,0,2,-3,5,2
17901,37,0,4,6,2,1
17901,40,2,-5,-4,6,3
17901,45,2,5,4,3,2
17902,2,0,3,4,3,1
17902,9,0,7,8,2,1
17902,10,0,2,1,3,2
17902,13,0,2,0,8,5
17902,22,1,5,6,2,1
17902,23,0,7,8,2,1
17902,39,2,1,0,3,2
17902,40,0,0,0,2,1
17902,40,2,-6,-7,4,1
17902,42,3,5,6,2,1
17903,14,0,-4,-3,3,2
17903,14,0,3,1,4,3
17903,26,1,6,7,2,1
17903,31,1,-3,-4,4,2
17903,34,1,0,0,5,4
17903,38,1,-3,-4,4,2
17903,43,2,4,2,5,4
17904,0,0,-5,-4,3,2
17904,6,0,2,1,4,2
17904,12,1,0,0,2,1
17904,15,1,-4,-5,3,1
17904,29,2,4,5,2,1
17904,30,2,6,7,2,1
17904,31,3,-3,-2,6,4
17904,42,2,1,0,5,3
17904,43,3,-3,-4,4,2
17904,48,0,-3,-4,4,2
17905,0,0,7,8,2,1
17905,16,1,6,7,3,2
17905,28,1,-5,-4,4,3
17905,45,1,1,0,8,9
17905,47,2,-5,-4,4,3
17905,47,1,6,7,2,1
17905,48,3,-7,-6,3,2
17906,12,0,-2,-4,6,2
17906,18,1,-3,-5,4,2
17906,23,1,5,6,3,1
17906,28,0,3,1,5,3
17906,31,2,-2,-5,6,2
17906,35,3,3,1,5,3
17906,39,2,-4,-6,3,1
17906,40,1,2,1,7,5
17907,3,0,-5,-6,3,1
17907,16,1,5,4,3,2
17907,21,2,6,5,2,1
17907,27,1,6,7,2,1
17907,32,0,7,6,2,1
17907,34,3,2,1,6,4
17907,36,1,3,1,5,3
17907,36,3,-1,-2,5,3
17907,37,1,-3,-4,4,2
17907,45,3,6,5,3,1
17907,49,2,-3,-4,3,1
17908,7,0,7,8,2,1
17908,7,1,-3,-6,4,1
17908,8,2,5,2,4,3
17908,9,1,4,-2,3,2
17908,10,3,-5,-6,3,2
17908,15,0,-4,-3,6,4
17908,20,1,6,7,2,1
17908,24,0,3,2,3,2
17908,36,1,4,5,2,1
17908,40,0,1,1,5,4
17908,48,0,2,0,8,6
17909,0,0,5,6,4,2
17909,4,1,-6,-5,2,1
17909,9,0,6,4,3,2
17909,12,1,-4,-3,6,3
17909,17,2,4,7,3,1
17909,29,0,5,1,3,4
17909,35,3,-3,-6,4,1
17909,37,3,4,1,4,3
17909,40,0,-3,-4,5,2
17909,46,0,-5,-4,4,2
17910,2,0,-1,-2,7,5
17910,7,0,-4,-3,5,3
17910,13,1,-3,-7,4,1
17910,18,2,0,0,6,4
17910,21,2,1,0,3,2
17910,23,1,4,3,3,2
17910,43,2,5,4,2,1
17910,49,0,2,1,6,3
17911,2,0,4,6,3,1
17911,3,1,1,0,5,4
17911,7,2,6,7,2,1
17911,7,3,5,3,4,3
17911,20,3,2,1,6,5
17911,34,0,1,0,5,4
17911,37,2,-4,-3,5,3
17911,40,2,4,2,4,3
17912,3,0,-4,-5,4,2
17912,13,0,0,0,1,1
17912,15,1,6,7,3,2
17912,18,0,-5,-3,6,4
17912,21,0,7,6,2,2
17912,22,2,1,1,5,3
17912,24,0,8,7,2,2
17912,35,1,5,6,2,2
17912,48,3,-5,-6,5,3
17913,9,0,-6,-7,3,1
17913,27,1,-5,-4,6,3
17913,30,0,5,3,4,2
17913,39,2,6,7,1,1
17913,43,2,2,1,5,3
17913,49,1,3,1,5,3
17914,5,0,0,1,2,1
17914,5,1,5,6,2,1
17914,9,1,7,8,1,1
17914,11,2,0,0,2,1
17914,13,1,6,7,3,1
17914,16,2,0,0,2,1
17914,22,1,2,3,7,4
17914,27,3,1,0,6,3
17914,28,0,6,7,3,1
17914,37,3,8,8,1,1
17915,2,0,4,-1,3,2
17915,4,0,6,7,2,1
17915,4,0,-3,-5,3,1
17915,5,0,1,1,5,4
17915,7,0,0,0,1,1
17915,16,0,-4,-3,4,2
17915,22,1,-2,-4,3,1
17915,29,2,2,1,6,4
17915,36,2,1,0,5,3
17915,44,3,5,6,2,1
17915,47,0,1,1,5,4
17915,47,1,-5,-3,6,4
17916,2,0,7,8,2,1
17916,3,0,5,-2,4,3
17916,8,1,3,1,6,4
17916,11,1,3,1,6,4
17916,13,0,-3,-6,5,2
17916,24,1,1,2,5,3
17916,33,2,-6,-8,3,1
17916,34,2,7,8,2,1
17916,41,2,6,5,3,2
17916,44,1,5,2,5,3
17916,44,3,2,0,7,5
17916,44,2,3,4,2,1
17916,45,0,-4,-3,4,2
17917,13,0,6,7,2,1
17917,16,0,-4,-6,4,2
17917,19,1,7,8,2,1
17917,21,2,-5,-7,3,1
17917,23,1,3,1,5,3
17917,27,3,-4,-6,4,2
17917,29,3,0,-1,7,5
17917,33,3,0,0,2,2
17917,40,0,1,-1,6,4
17917,44,0,7,8,2,1
17917,46,3,8,9,1,1
17918,7,0,1,1,6,3
17918,11,1,0,0,4,2
17918,12,1,7,5,2,1
17918,29,0,2,1,3,2
17918,33,1,5,3,4,3
17918,37,2,4,2,5,3
17918,41,2,-5,-4,3,2
17918,46,3,0,0,6,3
17918,48,3,4,2,6,4
17919,2,0,7,8,2,1
17919,7,1,5,6,2,1
17919,13,0,-5,-7,4,2
17919,18,2,-6,-6,3,1
17919,21,1,-6,-7,3,2
17919,28,0,1,2,5,3
17919,31,0,4,2,5,3
17919,38,2,-4,-5,4,2
17919,39,0,5,6,2,1
17919,40,0,-5,-4,4,2
17919,42,3,0,1,8,5
17919,45,0,-7,-8,3,1
17919,46,3,7,8,2,1
17920,2,0,-4,-7,4,1
17920,15,1,-4,-7,4,1
17920,16,2,5,6,2,1
17920,21,0,0,1,5,3
17920,22,1,3,2,5,3
17920,23,3,2,1,6,4
17920,23,1,-5,-4,3,2
17920,35,2,6,4,2,1
17921,4,0,0,0,2,2
17921,5,1,4,1,4,3
17921,5,1,3,2,5,3
17921,11,0,-3,-6,4,2
17921,16,2,2,1,4,3
17921,16,1,0,0,6,5
17921,21,0,4,3,3,2
17921,27,0,5,4,2,1
17921,27,1,1,-1,5,4
17921,28,1,2,2,3,2
17921,29,0,3,-1,4,3
17921,30,0,-2,-4,5,2
17921,36,3,4,3,2,1
17921,42,2,3,1,4,3
17921,44,2,5,4,2,1
17921,48,3,0,-1,7,5
17921,48,2,3,1,4,3
17922,3,0,7,8,2,1
17922,5,0,2,1,5,4
17922,10,1,6,5,2,1
17922,13,2,-3,-6,6,2
17922,14,3,5,3,4,3
17922,14,1,5,4,2,1
17922,18,1,4,2,5,4
17922,22,0,-3,-4,4,2
17922,23,2,4,2,5,3
17922,24,2,4,5,2,1
17922,24,3,-4,-3,6,4
17922,25,1,6,7,2,1
17922,25,1,-5,-6,5,2
17922,37,0,6,5,3,2
17922,41,2,6,7,2,1
17922,42,0,4,3,3,2
17922,48,0,7,5,3,2
17923,5,0,6,7,2,1
17923,8,0,5,3,4,3
17923,22,0,-5,-4,3,2
17923,24,1,-7,-8,3,1
17923,27,0,7,5,2,2
17923,40,1,2,1,6,5
17923,46,2,1,0,7,4
17923,47,2,-6,-7,3,1
17924,3,0,5,6,2,1
17924,5,1,7,5,2,1
17924,16,2,4,5,2,1
17924,20,2,-1,-2,5,4
17924,28,3,1,0,6,3
17924,41,2,-4,-5,3,2
17924,47,3,6,5,2,1
17925,3,0,0,1,2,1
17925,10,1,-5,-8,4,1
17925,13,2,2,1,6,3
17925,14,0,3,1,4,2
17925,16,0,0,0,1,1
17925,19,1,-4,-3,7,3
17925,23,2,1,0,3,2
17925,24,0,6,5,2,1
17925,24,2,-4,-6,5,2
17925,25,2,1,1,3,2
17925,32,1,-3,-5,4,2
17925,37,2,-3,-2,4,2
17925,39,1,0,0,2,1
17926,9,0,-5,-7,4,2
17926,12,0,1,0,3,2
17926,19,1,6,3,3,2
17926,27,2,-4,-5,5,3
17926,33,1,6,5,3,2
17926,35,2,-6,-7,3,2
17926,47,2,-2,-3,7,5
17926,48,2,4,1,5,3
17926,49,3,-5,-4,4,3
17927,2,0,3,2,6,5
17927,6,0,6,7,2,1
17927,6,1,-4,-6,5,2
17927,19,0,1,1,4,3
17927,19,1,5,5,2,1
17927,21,1,-5,-5,3,2
17927,34,0,-6,-5,4,3
17927,35,2,0,0,2,1
17927,45,2,-4,-3,4,2
17927,47,2,4,3,4,2
17928,0,0,1,0,5,2
17928,1,1,7,8,2,1
17928,2,2,2,0,6,4
17928,4,1,4,2,5,3
17928,6,1,1,1,3,2
17928,8,1,6,3,4,3
17928,11,2,7,8,2,1
17928,12,0,5,6,3,1
17928,12,1,4,-2,4,2
17928,13,2,6,7,3,1
17928,16,1,0,0,2,1
17928,19,1,8,8,2,1
17928,29,0,6,7,2,1
17928,34,1,2,1,7,5
17928,35,3,0,-1,6,4
17928,39,0,-4,-6,4,2
17928,42,3,5,5,3,2
17929,2,0,2,1,3,2
17929,6,1,4,2,5,3
17929,25,1,5,2,4,3
17929,26,0,-5,-6,4,2
